number_staff 2
number_drone 2
droneLimitationFightTime(s) 3600
Customers 10 
Coordinate X		 Coordinate Y 		Demand		OnlyServicedByStaff		 ServiceTimeByTruck(s)		 ServiceTimeByDrone(s)
1850.6038802210844	-3174.2316052593014	0.03	0	60 	30
1366.8330492980378	1891.8244271404876	0.03	0	60 	30
1024.4994244871568	3181.767905960865	0.01	0	60 	30
2161.4362995961997	-1296.0163383152176	0.02	0	60 	30
-2302.06240291603	-219.2569251624473	0.06	1	60 	30
1908.6818076498967	3904.084436796973	0.09	1	60 	30
-3935.9849274176345	-2628.4909050433134	0.08	1	60 	30
-3953.3179329281925	-616.1768147268547	0.09	1	60 	30
3759.575621124705	-1293.3279063196167	0.06	1	60 	30
4000.7568038360314	-2289.3727860665954	0.1	0	60 	30
